x,y
741,1620
738,1620
738,1621
735,1621
735,1622
733,1622
733,1623
731,1623
731,1624
728,1624
728,1625
724,1625
724,1626
720,1626
720,1627
718,1627
718,1628
716,1628
716,1629
714,1629
714,1630
712,1630
712,1631
702,1631
702,1630
698,1630
698,1631
693,1631
693,1632
690,1632
690,1633
688,1633
688,1634
686,1634
686,1635
684,1635
684,1636
682,1636
682,1637
680,1637
680,1638
673,1638
673,1639
669,1639
669,1640
664,1640
664,1639
663,1639
663,1638
662,1638
662,1636
661,1636
661,1635
660,1635
660,1633
659,1633
659,1632
658,1632
658,1631
656,1631
656,1630
655,1630
655,1629
653,1629
653,1628
651,1628
651,1627
650,1627
650,1626
648,1626
648,1625
645,1625
645,1624
643,1624
643,1623
640,1623
640,1622
636,1622
636,1621
630,1621
630,1622
626,1622
626,1623
623,1623
623,1624
621,1624
621,1625
619,1625
619,1626
617,1626
617,1627
615,1627
615,1628
613,1628
613,1629
610,1629
610,1630
607,1630
607,1631
604,1631
604,1632
596,1632
596,1631
594,1631
594,1630
593,1630
593,1629
592,1629
592,1627
591,1627
591,1626
590,1626
590,1625
588,1625
588,1624
587,1624
587,1623
585,1623
585,1622
583,1622
583,1621
581,1621
581,1620
578,1620
578,1619
572,1619
572,1618
567,1618
567,1619
560,1619
560,1620
556,1620
556,1621
554,1621
554,1622
552,1622
552,1623
550,1623
550,1624
549,1624
549,1625
547,1625
547,1626
546,1626
546,1627
545,1627
545,1628
544,1628
544,1629
543,1629
543,1630
542,1630
542,1631
541,1631
541,1633
540,1633
540,1635
539,1635
539,1637
538,1637
538,1639
537,1639
537,1643
536,1643
536,1645
535,1645
535,1646
533,1646
533,1645
532,1645
532,1643
531,1643
531,1641
530,1641
530,1638
529,1638
529,1637
528,1637
528,1635
527,1635
527,1634
526,1634
526,1633
525,1633
525,1632
524,1632
524,1631
522,1631
522,1630
520,1630
520,1629
517,1629
517,1628
514,1628
514,1627
504,1627
504,1628
502,1628
502,1629
498,1629
498,1630
497,1630
497,1631
495,1631
495,1632
493,1632
493,1633
488,1633
488,1634
480,1634
480,1635
477,1635
477,1636
474,1636
474,1637
472,1637
472,1638
470,1638
470,1639
468,1639
468,1640
464,1640
464,1641
458,1641
458,1640
440,1640
440,1641
437,1641
437,1642
434,1642
434,1643
431,1643
431,1644
429,1644
429,1645
427,1645
427,1646
425,1646
425,1647
420,1647
420,1646
418,1646
418,1645
417,1645
417,1644
415,1644
415,1643
413,1643
413,1642
410,1642
410,1641
403,1641
403,1640
399,1640
399,1641
392,1641
392,1642
389,1642
389,1643
387,1643
387,1644
385,1644
385,1645
384,1645
384,1646
383,1646
383,1647
382,1647
382,1648
381,1648
381,1649
379,1649
379,1650
378,1650
378,1651
377,1651
377,1652
375,1652
375,1653
373,1653
373,1654
371,1654
371,1655
369,1655
369,1656
368,1656
368,1657
366,1657
366,1658
365,1658
365,1659
364,1659
364,1660
362,1660
362,1661
360,1661
360,1660
356,1660
356,1659
341,1659
341,1660
338,1660
338,1661
336,1661
336,1662
334,1662
334,1663
332,1663
332,1664
331,1664
331,1665
330,1665
330,1666
329,1666
329,1667
327,1667
327,1668
324,1668
324,1667
321,1667
321,1666
318,1666
318,1665
309,1665
309,1666
305,1666
305,1667
303,1667
303,1668
301,1668
301,1669
299,1669
299,1670
298,1670
298,1671
297,1671
297,1672
296,1672
296,1673
295,1673
295,1674
294,1674
294,1676
293,1676
293,1677
280,1677
280,1676
278,1676
278,1675
277,1675
277,1674
275,1674
275,1673
273,1673
273,1672
271,1672
271,1671
268,1671
268,1670
265,1670
265,1669
260,1669
260,1668
251,1668
251,1669
246,1669
246,1670
243,1670
243,1671
235,1671
235,1670
231,1670
231,1669
228,1669
228,1668
223,1668
223,1667
209,1667
209,1668
205,1668
205,1667
202,1667
202,1666
201,1666
201,1665
199,1665
199,1664
196,1664
196,1663
194,1663
194,1662
188,1662
188,1661
186,1661
186,1662
180,1662
180,1663
177,1663
177,1664
175,1664
175,1665
173,1665
173,1666
169,1666
169,1667
161,1667
161,1668
158,1668
158,1669
156,1669
156,1670
153,1670
153,1671
150,1671
150,1670
149,1670
149,1669
147,1669
147,1668
146,1668
146,1667
145,1667
145,1666
143,1666
143,1665
142,1665
142,1664
141,1664
141,1663
139,1663
139,1662
138,1662
138,1661
136,1661
136,1660
135,1660
135,1659
133,1659
133,1658
132,1658
132,1657
130,1657
130,1656
127,1656
127,1655
125,1655
125,1654
120,1654
120,1653
113,1653
113,1654
106,1654
106,1655
102,1655
102,1656
84,1656
84,1657
81,1657
81,1658
79,1658
79,1659
77,1659
77,1660
74,1660
74,1661
72,1661
72,1660
69,1660
69,1659
65,1659
65,1658
60,1658
60,1657
51,1657
51,1658
48,1658
48,1659
46,1659
46,1660
44,1660
44,1661
42,1661
42,1662
40,1662
40,1663
35,1663
35,1664
32,1664
32,1665
29,1665
29,1666
27,1666
27,1667
25,1667
25,1668
23,1668
23,1669
22,1669
22,1670
20,1670
20,1671
19,1671
19,1672
14,1672
14,1671
11,1671
11,1670
7,1670
7,1669
0,1669
0,720
1,720
1,721
2,721
2,722
4,722
4,723
6,723
6,724
8,724
8,725
10,725
10,726
12,726
12,727
14,727
14,728
17,728
17,729
20,729
20,730
27,730
27,731
34,731
34,730
38,730
38,729
40,729
40,728
42,728
42,727
43,727
43,726
45,726
45,725
54,725
54,726
58,726
58,727
59,727
59,728
60,728
60,730
61,730
61,733
62,733
62,735
63,735
63,737
64,737
64,739
65,739
65,740
66,740
66,741
67,741
67,743
68,743
68,744
70,744
70,745
71,745
71,746
72,746
72,747
74,747
74,748
76,748
76,749
78,749
78,750
81,750
81,751
85,751
85,752
91,752
91,751
96,751
96,750
99,750
99,751
100,751
100,752
101,752
101,753
102,753
102,754
104,754
104,755
105,755
105,756
107,756
107,757
109,757
109,758
112,758
112,759
116,759
116,760
125,760
125,759
129,759
129,758
132,758
132,757
134,757
134,756
135,756
135,755
137,755
137,754
138,754
138,753
139,753
139,752
140,752
140,751
141,751
141,750
142,750
142,749
143,749
143,747
144,747
144,745
145,745
145,743
146,743
146,741
147,741
147,737
148,737
148,732
149,732
149,731
154,731
154,730
158,730
158,729
161,729
161,728
165,728
165,727
171,727
171,728
172,728
172,729
173,729
173,731
174,731
174,732
175,732
175,733
176,733
176,734
177,734
177,735
179,735
179,736
181,736
181,737
182,737
182,738
185,738
185,739
188,739
188,740
192,740
192,741
199,741
199,740
204,740
204,739
207,739
207,738
209,738
209,737
211,737
211,736
213,736
213,737
214,737
214,738
215,738
215,739
216,739
216,740
217,740
217,741
218,741
218,742
220,742
220,743
221,743
221,744
223,744
223,745
225,745
225,746
227,746
227,747
230,747
230,748
242,748
242,747
246,747
246,746
248,746
248,745
250,745
250,744
252,744
252,743
253,743
253,742
255,742
255,741
256,741
256,740
257,740
257,738
258,738
258,737
259,737
259,736
260,736
260,737
263,737
263,738
265,738
265,739
266,739
266,740
268,740
268,741
269,741
269,742
271,742
271,743
272,743
272,744
274,744
274,745
276,745
276,746
279,746
279,747
282,747
282,748
297,748
297,747
300,747
300,746
304,746
304,745
308,745
308,746
321,746
321,745
325,745
325,744
329,744
329,743
332,743
332,742
334,742
334,741
337,741
337,740
339,740
339,739
340,739
340,738
342,738
342,737
344,737
344,738
345,738
345,739
347,739
347,740
350,740
350,741
353,741
353,742
368,742
368,741
371,741
371,740
374,740
374,739
376,739
376,738
378,738
378,737
380,737
380,736
381,736
381,735
383,735
383,734
384,734
384,733
385,733
385,732
386,732
386,731
387,731
387,730
388,730
388,729
389,729
389,728
390,728
390,727
391,727
391,726
392,726
392,725
393,725
393,724
395,724
395,723
396,723
396,722
398,722
398,721
399,721
399,720
400,720
400,719
401,719
401,718
402,718
402,716
403,716
403,715
404,715
404,713
405,713
405,711
406,711
406,709
407,709
407,707
408,707
408,704
409,704
409,703
410,703
410,702
412,702
412,701
413,701
413,700
417,700
417,702
418,702
418,705
419,705
419,707
420,707
420,709
421,709
421,711
422,711
422,712
423,712
423,714
424,714
424,715
425,715
425,716
426,716
426,717
427,717
427,718
429,718
429,719
430,719
430,720
432,720
432,721
433,721
433,722
436,722
436,723
438,723
438,724
443,724
443,725
452,725
452,724
456,724
456,723
459,723
459,722
462,722
462,723
463,723
463,724
464,724
464,725
465,725
465,726
466,726
466,727
468,727
468,728
469,728
469,729
470,729
470,730
472,730
472,731
473,731
473,732
475,732
475,733
476,733
476,734
478,734
478,735
480,735
480,736
483,736
483,737
488,737
488,738
500,738
500,737
504,737
504,736
508,736
508,735
511,735
511,734
519,734
519,735
521,735
521,736
522,736
522,737
524,737
524,738
526,738
526,739
528,739
528,740
532,740
532,741
537,741
537,742
540,742
540,741
543,741
543,742
546,742
546,743
548,743
548,744
551,744
551,745
555,745
555,746
562,746
562,747
567,747
567,746
572,746
572,745
575,745
575,744
577,744
577,743
579,743
579,742
580,742
580,741
581,741
581,740
583,740
583,739
584,739
584,738
585,738
585,736
586,736
586,735
587,735
587,734
588,734
588,732
589,732
589,730
590,730
590,728
593,728
593,729
594,729
594,730
596,730
596,731
598,731
598,732
600,732
600,733
603,733
603,734
608,734
608,735
609,735
609,734
615,734
615,733
618,733
618,732
620,732
620,731
622,731
622,730
623,730
623,729
624,729
624,728
625,728
625,727
627,727
627,726
628,726
628,725
630,725
630,724
632,724
632,723
638,723
638,724
641,724
641,725
645,725
645,726
655,726
655,725
659,725
659,724
662,724
662,723
665,723
665,722
667,722
667,721
669,721
669,720
670,720
670,719
672,719
672,718
674,718
674,717
675,717
675,716
677,716
677,715
679,715
679,714
682,714
682,713
684,713
684,712
686,712
686,711
687,711
687,710
689,710
689,709
691,709
691,710
692,710
692,711
694,711
694,712
695,712
695,713
696,713
696,714
699,714
699,715
701,715
701,716
706,716
706,717
713,717
713,716
717,716
717,715
719,715
719,714
721,714
721,713
723,713
723,712
725,712
725,711
726,711
726,710
727,710
727,708
728,708
728,707
729,707
729,706
737,706
737,705
742,705
742,704
745,704
745,703
750,703
750,704
751,704
751,705
753,705
753,715
755,715
755,716
760,716
760,717
765,717
765,718
789,718
789,715
790,715
790,712
791,712
791,711
795,711
795,712
797,712
797,713
798,713
798,714
799,714
799,721
800,721
800,722
804,722
804,721
806,721
806,720
808,720
808,719
810,719
810,718
811,718
811,717
812,717
812,716
813,716
813,715
814,715
814,714
815,714
815,712
816,712
816,711
817,711
817,705
816,705
816,700
817,700
817,697
818,697
818,694
819,694
819,689
820,689
820,683
819,683
819,678
818,678
818,673
819,673
819,670
820,670
820,666
821,666
821,656
820,656
820,653
819,653
819,650
818,650
818,648
817,648
817,647
816,647
816,645
815,645
815,644
814,644
814,643
813,643
813,642
812,642
812,641
811,641
811,640
810,640
810,639
808,639
808,638
806,638
806,637
804,637
804,636
801,636
801,635
798,635
798,634
795,634
795,632
796,632
796,631
797,631
797,630
798,630
798,629
799,629
799,628
800,628
800,626
801,626
801,625
802,625
802,624
803,624
803,622
804,622
804,620
805,620
805,618
806,618
806,616
807,616
807,613
808,613
808,607
809,607
809,603
808,603
808,598
807,598
807,595
806,595
806,592
805,592
805,588
806,588
806,585
807,585
807,581
808,581
808,573
807,573
807,569
806,569
806,566
805,566
805,564
804,564
804,562
803,562
803,560
802,560
802,559
801,559
801,558
800,558
800,557
799,557
799,555
798,555
798,554
797,554
797,549
798,549
798,544
797,544
797,535
798,535
798,533
799,533
799,530
800,530
800,524
801,524
801,505
802,505
802,495
801,495
801,492
800,492
800,490
799,490
799,488
798,488
798,487
797,487
797,486
796,486
796,485
795,485
795,484
794,484
794,483
793,483
793,482
791,482
791,481
790,481
790,480
787,480
787,479
784,479
784,478
776,478
776,479
773,479
773,480
771,480
771,481
770,481
770,482
769,482
769,483
768,483
768,484
767,484
767,485
766,485
766,486
765,486
765,487
762,487
762,486
760,486
760,485
759,485
759,484
757,484
757,483
756,483
756,482
755,482
755,480
756,480
756,477
757,477
757,475
758,475
758,474
759,474
759,473
761,473
761,472
763,472
763,471
765,471
765,470
767,470
767,469
768,469
768,468
769,468
769,467
770,467
770,466
771,466
771,465
772,465
772,463
773,463
773,462
774,462
774,460
775,460
775,459
776,459
776,457
777,457
777,455
778,455
778,452
779,452
779,450
780,450
780,447
781,447
781,444
782,444
782,442
783,442
783,440
784,440
784,437
785,437
785,435
786,435
786,432
787,432
787,400
786,400
786,397
785,397
785,394
784,394
784,392
783,392
783,389
782,389
782,387
781,387
781,384
780,384
780,381
779,381
779,371
780,371
780,364
779,364
779,360
778,360
778,357
777,357
777,354
776,354
776,350
775,350
775,342
774,342
774,339
773,339
773,337
772,337
772,335
771,335
771,333
770,333
770,332
769,332
769,330
768,330
768,329
767,329
767,328
766,328
766,327
765,327
765,326
764,326
764,325
763,325
763,320
764,320
764,318
765,318
765,317
766,317
766,316
767,316
767,314
768,314
768,312
769,312
769,309
770,309
770,306
771,306
771,297
772,297
772,292
773,292
773,289
774,289
774,286
775,286
775,269
776,269
776,268
775,268
775,262
774,262
774,259
773,259
773,257
772,257
772,255
771,255
771,254
770,254
770,252
769,252
769,251
768,251
768,250
767,250
767,249
766,249
766,248
765,248
765,247
764,247
764,245
763,245
763,244
762,244
762,243
761,243
761,241
760,241
760,240
759,240
759,239
758,239
758,238
757,238
757,236
758,236
758,234
759,234
759,233
760,233
760,231
761,231
761,229
762,229
762,227
763,227
763,223
764,223
764,209
763,209
763,206
762,206
762,203
761,203
761,201
760,201
760,196
761,196
761,195
762,195
762,194
763,194
763,193
764,193
764,192
765,192
765,191
767,191
767,190
768,190
768,189
770,189
770,187
771,187
771,186
772,186
772,184
773,184
773,182
774,182
774,180
775,180
775,169
774,169
774,166
773,166
773,164
772,164
772,162
771,162
771,161
770,161
770,159
768,159
768,158
767,158
767,157
765,157
765,156
764,156
764,155
762,155
762,154
761,154
761,152
760,152
760,148
759,148
759,145
758,145
758,142
757,142
757,140
756,140
756,138
755,138
755,136
754,136
754,133
753,133
753,119
752,119
752,116
751,116
751,113
750,113
750,111
749,111
749,109
748,109
748,107
747,107
747,105
746,105
746,103
745,103
745,99
744,99
744,97
743,97
743,95
742,95
742,93
741,93
741,91
740,91
740,90
739,90
739,89
738,89
738,88
737,88
737,87
735,87
735,86
734,86
734,85
732,85
732,84
730,84
730,83
728,83
728,82
727,82
727,80
726,80
726,77
725,77
725,75
724,75
724,72
725,72
725,70
726,70
726,69
727,69
727,67
728,67
728,65
729,65
729,62
730,62
730,56
731,56
731,54
730,54
730,48
729,48
729,45
728,45
728,41
729,41
729,39
730,39
730,38
731,38
731,36
732,36
732,34
733,34
733,32
734,32
734,29
735,29
735,25
736,25
736,17
737,17
737,9
736,9
736,5
735,5
735,2
734,2
734,0
1548,0
